"event","fulldate","cov_all","grid_cell"
4,2013-06-03,0.8,2786
5,2013-08-06,0.71741935483871,2786
6,2013-10-01,0.71741935483871,2786
1,2012-06-27,0.25,2787
2,2012-08-27,0.25,2787
3,2012-10-26,0.2,2787
4,2013-05-31,0.3,2787
5,2013-08-06,0.2,2787
6,2013-09-30,0.8,2787
1,2012-07-01,0.734328358208955,2820
2,2012-08-29,0.734328358208955,2820
3,2012-10-28,0.782089552238806,2820
4,2013-06-04,0.734328358208955,2820
5,2013-08-08,0.8,2820
6,2013-10-03,0.602985074626866,2820
1,2012-06-30,0.675177304964539,2821
2,2012-08-28,0.575886524822695,2821
3,2012-10-27,0.712056737588653,2821
4,2013-06-03,0.8,2821
5,2013-08-07,0.65531914893617,2821
6,2013-10-01,0.652482269503546,2821
1,2012-07-01,0.15,2853
2,2012-08-28,0.65,2853
3,2012-10-27,0.8,2853
4,2013-06-04,0.5,2853
5,2013-08-07,0.45,2853
6,2013-10-03,0.6,2853
1,2012-06-30,0.788235294117647,2854
2,2012-08-28,0.588235294117647,2854
3,2012-10-27,0.705882352941177,2854
4,2013-06-04,0.8,2854
5,2013-08-07,0.6,2854
6,2013-10-03,0.564705882352941,2854
1,2013-10-02,0.8,3309
1,2013-09-27,0.8,3336
1,2013-10-02,0.8,3406
1,2012-10-26,0.8,3606
1,2012-07-02,0.8,3607
2,2012-08-13,0.32,3607
1,2012-08-15,0.8,3657
1,2012-06-21,0.0666666666666667,3679
2,2012-08-08,0.8,3679
1,2012-06-21,0.00898876404494382,3680
2,2012-08-08,0.8,3680
1,2013-08-03,0.8,3692
1,2012-08-15,0.8,3693
1,2012-08-15,0.2,3694
2,2012-11-19,0.8,3694
3,2013-06-20,0.6,3694
1,2012-08-15,0.8,3695
1,2012-06-08,0.8,3697
2,2012-08-29,0.689655172413793,3697
1,2012-07-04,0.718942731277533,3731
2,2012-08-17,0.701321585903084,3731
3,2012-11-14,0.8,3731
4,2013-06-19,0.775330396475771,3731
5,2013-08-02,0.729515418502203,3731
6,2013-09-25,0.563876651982379,3731
1,2012-07-02,0.364319248826291,3732
2,2012-08-16,0.262910798122066,3732
3,2012-11-20,0.8,3732
4,2013-06-21,0.769953051643192,3732
5,2013-08-08,0.368075117370892,3732
6,2013-09-26,0.540845070422535,3732
1,2012-07-02,0.8,3733
2,2012-08-16,0.429508196721311,3733
3,2012-11-15,0.783606557377049,3733
4,2013-06-21,0.704918032786885,3733
5,2013-08-03,0.547540983606557,3733
6,2013-09-26,0.580327868852459,3733
1,2012-08-15,0.475675675675676,3734
2,2013-08-03,0.8,3734
1,2012-08-15,0.8,3735
1,2012-08-15,0.533333333333333,3736
2,2013-08-03,0.8,3736
1,2012-08-15,0.8,3737
1,2012-06-08,0.8,3738
2,2012-08-29,0.666666666666667,3738
3,2012-11-08,0.622222222222222,3738
4,2013-10-07,0.577777777777778,3738
1,2012-06-08,0.333333333333333,3739
2,2012-08-29,0.8,3739
3,2013-10-07,0.333333333333333,3739
1,2013-09-24,0.8,3770
1,2012-07-04,0.0126984126984127,3773
2,2012-11-20,0.8,3773
3,2013-06-19,0.482539682539683,3773
4,2013-09-25,0.019047619047619,3773
1,2012-06-30,0.8,3774
2,2012-08-17,0.590625,3774
3,2012-11-14,0.55625,3774
4,2013-06-19,0.5625,3774
5,2013-08-02,0.38125,3774
6,2013-09-25,0.440625,3774
1,2012-07-03,0.771282051282051,3775
2,2012-08-16,0.635897435897436,3775
3,2012-11-15,0.8,3775
4,2013-06-21,0.672820512820513,3775
5,2013-08-03,0.668717948717949,3775
6,2013-09-26,0.566153846153846,3775
1,2012-07-02,0.8,3776
2,2012-08-16,0.701321585903084,3776
3,2012-11-15,0.785903083700441,3776
4,2013-06-21,0.680176211453745,3776
5,2013-08-03,0.648458149779736,3776
6,2013-09-26,0.500440528634361,3776
1,2012-07-03,0.648101265822785,3777
2,2012-08-30,0.713924050632911,3777
3,2012-11-19,0.546835443037975,3777
4,2013-06-20,0.8,3777
5,2013-08-02,0.713924050632911,3777
6,2013-09-25,0.587341772151899,3777
1,2012-06-08,0.8,3778
2,2012-08-29,0.7,3778
3,2012-11-08,0.8,3778
4,2013-10-07,0.6,3778
1,2012-06-08,0.8,3779
2,2012-08-29,0.666666666666667,3779
1,2012-06-08,0.8,3780
2,2012-08-29,0.8,3780
3,2012-11-08,0.8,3780
1,2012-06-29,0.8,3819
2,2012-09-05,0.48969696969697,3819
3,2012-11-02,0.615757575757576,3819
4,2013-06-03,0.683636363636364,3819
5,2013-08-04,0.353939393939394,3819
6,2013-09-27,0.552727272727273,3819
1,2012-07-03,0.8,3820
2,2012-08-30,0.622222222222222,3820
3,2012-11-19,0.385185185185185,3820
4,2013-06-20,0.325925925925926,3820
5,2013-08-02,0.148148148148148,3820
6,2013-09-25,0.311111111111111,3820
1,2012-06-08,0.8,3821
2,2012-08-29,0.2,3821
3,2012-11-08,0.5,3821
4,2013-10-07,0.25,3821
1,2012-06-08,0.8,3822
2,2012-08-29,0.096,3822
3,2012-11-08,0.224,3822
4,2013-10-07,0.64,3822
1,2012-06-22,0.8,3823
1,2012-06-28,0.514285714285714,3859
2,2012-08-29,0.342857142857143,3859
3,2012-11-13,0.533333333333333,3859
4,2013-06-18,0.8,3859
5,2013-08-06,0.6,3859
6,2013-09-30,0.476190476190476,3859
1,2012-06-29,0.8,3860
2,2012-08-28,0.605341246290801,3860
3,2012-11-14,0.631454005934718,3860
4,2013-06-03,0.721661721068249,3860
5,2013-08-04,0.498516320474777,3860
6,2013-09-27,0.472403560830861,3860
1,2012-06-29,0.8,3861
2,2012-09-05,0.506870229007634,3861
3,2012-11-02,0.622900763358779,3861
4,2013-06-03,0.537404580152672,3861
5,2013-08-04,0.635114503816794,3861
6,2013-09-27,0.512977099236641,3861
1,2012-06-29,0.48,3862
2,2012-09-06,0.373333333333333,3862
3,2012-11-01,0.373333333333333,3862
4,2013-06-03,0.266666666666667,3862
5,2013-08-04,0.133333333333333,3862
6,2013-10-16,0.8,3862
1,2012-07-04,0.8,3863
2,2012-09-06,0.590575916230366,3863
3,2012-11-01,0.741361256544503,3863
4,2013-06-02,0.598952879581152,3863
5,2013-08-22,0.515183246073298,3863
6,2013-10-16,0.494240837696335,3863
1,2013-08-20,0.8,3864
1,2012-06-08,0.521739130434783,3865
2,2012-08-29,0.8,3865
3,2012-11-08,0.173913043478261,3865
1,2012-06-08,0.16,3867
2,2012-08-29,0.8,3867
3,2012-11-08,0.68,3867
4,2013-10-07,0.76,3867
1,2012-06-22,0.8,3868
1,2012-06-04,0.545454545454545,3869
2,2012-08-16,0.8,3869
1,2012-06-04,0.8,3870
2,2012-08-16,0.430769230769231,3870
3,2012-10-25,0.0615384615384615,3870
4,2013-10-04,0.430769230769231,3870
1,2012-06-28,0.8,3909
2,2012-08-29,0.472271914132379,3909
3,2012-11-13,0.708407871198569,3909
4,2013-06-18,0.67262969588551,3909
5,2013-08-06,0.576744186046512,3909
6,2013-09-30,0.599642218246869,3909
1,2012-06-27,0.299217527386542,3910
2,2012-09-07,0.8,3910
3,2012-11-13,0.748669796557121,3910
4,2013-06-18,0.719874804381847,3910
5,2013-08-05,0.435680751173709,3910
6,2013-09-30,0.673552425665102,3910
1,2012-06-14,0.596437659033079,3911
2,2012-09-06,0.8,3911
3,2012-11-01,0.706361323155216,3911
4,2013-06-02,0.582188295165394,3911
5,2013-08-22,0.643256997455471,3911
6,2013-10-16,0.747073791348601,3911
1,2012-06-14,0.684375,3912
2,2012-09-06,0.66875,3912
3,2012-11-01,0.684375,3912
4,2013-06-02,0.8,3912
5,2013-08-22,0.60625,3912
6,2013-10-16,0.765625,3912
1,2013-08-19,0.8,3913
2,2013-10-11,0.77037037037037,3913
1,2012-06-08,0.8,3914
2,2012-08-29,0.8,3914
1,2012-06-08,0.622222222222222,3915
2,2012-11-08,0.8,3915
1,2012-06-22,0.705882352941177,3916
2,2012-08-28,0.454901960784314,3916
3,2012-10-26,0.784313725490196,3916
4,2013-09-30,0.8,3916
1,2012-08-28,0.8,3917
2,2013-09-30,0.6,3917
1,2012-06-04,0.8,3918
2,2012-08-16,0.492307692307692,3918
3,2013-10-04,0.246153846153846,3918
1,2012-06-04,0.4,3919
2,2012-08-16,0.8,3919
3,2012-10-25,0.4,3919
1,2012-09-05,0.8,3937
1,2013-08-06,0.8,3954
1,2013-08-06,0.8,3955
1,2012-06-27,0.444444444444444,3956
2,2012-08-28,0.533333333333333,3956
3,2012-11-12,0.693333333333333,3956
4,2013-06-17,0.533333333333333,3956
5,2013-08-05,0.8,3956
6,2013-09-28,0.693333333333333,3956
1,2012-06-13,0.564705882352941,3957
2,2012-09-11,0.494117647058824,3957
3,2012-10-23,0.8,3957
4,2013-06-04,0.0941176470588235,3957
5,2013-08-21,0.141176470588235,3957
6,2013-10-17,0.517647058823529,3957
1,2012-06-11,0.1998017839445,3958
2,2012-09-07,0.362338949454906,3958
3,2012-10-27,0.317938553022795,3958
4,2013-06-05,0.532408325074331,3958
5,2013-08-19,0.547472745292369,3958
6,2013-10-09,0.8,3958
1,2012-06-06,0.747540983606557,3959
2,2012-09-04,0.616393442622951,3959
3,2012-10-26,0.8,3959
4,2013-05-30,0.681967213114754,3959
5,2013-08-19,0.780327868852459,3959
6,2013-10-14,0.426229508196721,3959
1,2012-06-16,0.61747572815534,3960
2,2012-09-03,0.69126213592233,3960
3,2012-11-21,0.8,3960
4,2013-05-31,0.640776699029126,3960
5,2013-08-19,0.547572815533981,3960
6,2013-10-11,0.613592233009709,3960
1,2012-06-25,0.715789473684211,3961
2,2012-09-01,0.531578947368421,3961
3,2012-10-30,0.415789473684211,3961
4,2013-05-31,0.563157894736842,3961
5,2013-08-17,0.394736842105263,3961
6,2013-10-10,0.8,3961
1,2012-06-25,0.684536082474227,3962
2,2012-09-01,0.597938144329897,3962
3,2012-10-30,0.465979381443299,3962
4,2013-05-31,0.556701030927835,3962
5,2013-08-17,0.8,3962
6,2013-10-10,0.263917525773196,3962
1,2012-06-25,0.8,3963
2,2012-08-26,0.210526315789474,3963
1,2012-06-22,0.8,3965
2,2012-08-28,0.475,3965
3,2012-10-26,0.175,3965
4,2013-09-30,0.325,3965
1,2012-06-22,0.757894736842105,3966
2,2012-08-28,0.484210526315789,3966
3,2012-10-26,0.589473684210526,3966
4,2013-09-30,0.8,3966
1,2012-06-04,0.8,3967
2,2012-10-25,0.553846153846154,3967
1,2012-10-25,0.685714285714286,3968
2,2013-10-04,0.8,3968
1,2013-10-04,0.8,3969
1,2012-06-20,0.28169014084507,4003
2,2012-08-27,0.416901408450704,4003
3,2012-11-12,0.292957746478873,4003
4,2013-06-16,0.394366197183099,4003
5,2013-08-05,0.349295774647887,4003
6,2013-09-28,0.8,4003
1,2012-06-21,0.4,4004
2,2012-09-13,0.622222222222222,4004
3,2012-11-12,0.8,4004
4,2013-06-16,0.666666666666667,4004
5,2013-08-05,0.444444444444444,4004
6,2013-09-28,0.311111111111111,4004
1,2012-06-11,0.8,4005
2,2012-09-11,0.8,4005
3,2012-10-23,0.722162162162162,4005
4,2013-06-04,0.782702702702703,4005
5,2013-08-21,0.527567567567568,4005
6,2013-10-18,0.795675675675676,4005
1,2012-06-09,0.8,4006
2,2012-09-11,0.76234096692112,4006
3,2012-10-25,0.721628498727735,4006
4,2013-06-01,0.745038167938931,4006
5,2013-08-20,0.688040712468193,4006
6,2013-10-14,0.626972010178117,4006
1,2012-06-06,0.8,4007
2,2012-09-03,0.8,4007
3,2012-10-29,0.795428571428571,4007
4,2013-05-30,0.765714285714286,4007
5,2013-08-19,0.724571428571429,4007
6,2013-10-14,0.523428571428571,4007
1,2012-06-16,0.8,4008
2,2012-09-01,0.701694915254237,4008
3,2012-10-29,0.623728813559322,4008
4,2013-05-31,0.701694915254237,4008
5,2013-08-19,0.586440677966102,4008
6,2013-10-11,0.396610169491525,4008
1,2012-09-01,0.342857142857143,4009
2,2013-05-31,0.8,4009
1,2012-06-24,0.8,4010
2,2012-09-01,0.758974358974359,4010
3,2012-10-30,0.758974358974359,4010
4,2013-05-31,0.779487179487179,4010
5,2013-08-17,0.184615384615385,4010
6,2013-10-10,0.697435897435898,4010
1,2012-06-24,0.8,4011
2,2012-08-20,0.8,4011
3,2013-06-10,0.526315789473684,4011
4,2013-08-14,0.736842105263158,4011
1,2012-06-25,0.8,4012
1,2012-06-25,0.8,4013
1,2012-06-25,0.8,4014
2,2012-08-26,0.706493506493507,4014
1,2012-06-24,0.26,4015
2,2012-08-31,0.62,4015
3,2012-11-06,0.113333333333333,4015
4,2013-10-18,0.8,4015
1,2012-06-24,0.8,4016
2,2012-11-06,0.492307692307692,4016
1,2012-06-17,0.8,4017
2,2012-08-23,0.31,4017
3,2012-11-12,0.1,4017
4,2013-10-16,0.23,4017
1,2012-06-17,0.8,4018
2,2012-08-23,0.444444444444444,4018
1,2012-06-04,0.8,4019
2,2012-10-25,0.666666666666667,4019
1,2012-06-17,0.679611650485437,4043
2,2012-08-27,0.601941747572816,4043
3,2012-11-12,0.784466019417476,4043
4,2013-06-16,0.730097087378641,4043
5,2013-08-05,0.69126213592233,4043
6,2013-09-28,0.8,4043
1,2012-06-21,0.384,4044
2,2012-09-13,0.4,4044
3,2012-11-12,0.288,4044
4,2013-06-16,0.384,4044
5,2013-08-05,0.656,4044
6,2013-09-28,0.8,4044
1,2012-06-07,0.25,4045
2,2012-09-08,0.433333333333333,4045
3,2012-10-25,0.466666666666667,4045
4,2013-06-01,0.283333333333333,4045
5,2013-08-20,0.8,4045
6,2013-10-08,0.65,4045
1,2012-06-07,0.526666666666667,4046
2,2012-09-08,0.546666666666667,4046
3,2012-10-25,0.693333333333333,4046
4,2013-06-01,0.473333333333333,4046
5,2013-08-19,0.8,4046
6,2013-10-08,0.626666666666667,4046
1,2012-10-29,0.55,4047
2,2013-05-30,0.8,4047
3,2013-08-19,0.65,4047
4,2013-10-14,0.6,4047
1,2012-06-22,0.53,4048
2,2012-08-20,0.8,4048
3,2012-11-09,0.47,4048
4,2013-06-10,0.58,4048
5,2013-08-14,0.63,4048
6,2013-10-01,0.74,4048
1,2012-06-25,0.778378378378378,4049
2,2012-08-26,0.8,4049
1,2012-06-25,0.547368421052632,4050
2,2012-08-26,0.8,4050
1,2012-06-24,0.8,4051
2,2012-08-24,0.523636363636364,4051
1,2012-06-17,0.8,4052
2,2012-08-23,0.551724137931035,4052
3,2012-11-12,0.220689655172414,4052
4,2013-10-16,0.23448275862069,4052
1,2012-06-06,0.553846153846154,4054
2,2012-09-11,0.8,4054
3,2012-11-09,0.676923076923077,4054
4,2013-06-25,0.553846153846154,4054
1,2012-06-06,0.7,4055
2,2012-11-09,0.7,4055
3,2013-06-25,0.7,4055
4,2013-08-14,0.8,4055
1,2012-06-06,0.8,4056
2,2012-11-09,0.419047619047619,4056
3,2013-06-25,0.419047619047619,4056
4,2013-08-14,0.228571428571429,4056
5,2013-09-27,0.380952380952381,4056
1,2012-06-06,0.8,4057
2,2012-09-11,0.282352941176471,4057
3,2012-11-09,0.752941176470588,4057
4,2013-06-25,0.188235294117647,4057
5,2013-08-14,0.376470588235294,4057
1,2012-06-17,0.635897435897436,4079
2,2012-08-27,0.769230769230769,4079
3,2012-11-12,0.723076923076923,4079
4,2013-06-16,0.574358974358974,4079
5,2013-08-05,0.8,4079
6,2013-09-28,0.702564102564103,4079
1,2012-06-26,0.8,4080
2,2012-08-25,0.678481012658228,4080
3,2012-11-11,0.711392405063291,4080
4,2013-06-14,0.670886075949367,4080
5,2013-08-16,0.463291139240506,4080
6,2013-10-07,0.367088607594937,4080
1,2012-06-26,0.498986975397974,4081
2,2012-08-24,0.451519536903039,4081
3,2012-11-08,0.560347322720695,4081
4,2013-06-13,0.8,4081
5,2013-08-15,0.436468885672938,4081
6,2013-10-07,0.357742402315485,4081
1,2012-06-23,0.648498845265589,4082
2,2012-08-22,0.550577367205543,4082
3,2012-11-10,0.615242494226328,4082
4,2013-06-13,0.8,4082
5,2013-08-14,0.539491916859122,4082
6,2013-10-01,0.521016166281755,4082
1,2012-06-22,0.649911504424779,4083
2,2012-08-20,0.686725663716814,4083
3,2012-11-09,0.763185840707965,4083
4,2013-06-10,0.737699115044248,4083
5,2013-08-14,0.669734513274336,4083
6,2013-10-01,0.8,4083
1,2013-06-10,0.8,4084
1,2012-08-20,0.606896551724138,4085
2,2013-06-10,0.606896551724138,4085
3,2013-08-14,0.8,4085
1,2012-06-29,0.8,4086
2,2013-10-17,0.666666666666667,4086
1,2012-06-29,0.783673469387755,4088
2,2013-10-03,0.8,4088
1,2012-06-13,0.8,4089
2,2012-08-23,0.137142857142857,4089
3,2012-11-07,0.491428571428571,4089
4,2013-10-16,0.765714285714286,4089
1,2012-06-05,0.628571428571429,4091
2,2012-09-11,0.742857142857143,4091
3,2012-11-09,0.8,4091
4,2013-08-14,0.8,4091
5,2013-09-27,0.628571428571429,4091
1,2012-06-06,0.757894736842105,4092
2,2012-09-11,0.210526315789474,4092
3,2012-11-09,0.8,4092
4,2013-06-25,0.252631578947368,4092
5,2013-08-14,0.547368421052632,4092
6,2013-09-27,0.463157894736842,4092
1,2012-06-05,0.752941176470588,4093
2,2012-09-11,0.470588235294118,4093
3,2012-11-09,0.564705882352941,4093
4,2013-06-25,0.8,4093
5,2013-09-27,0.517647058823529,4093
1,2012-06-06,0.645161290322581,4094
2,2012-09-11,0.593548387096774,4094
3,2012-11-09,0.696774193548387,4094
4,2013-06-25,0.464516129032258,4094
5,2013-08-14,0.8,4094
6,2013-09-27,0.670967741935484,4094
1,2012-06-25,0.8,4112
2,2012-08-24,0.728888888888889,4112
3,2012-11-10,0.689777777777778,4112
4,2013-06-14,0.661333333333333,4112
5,2013-08-16,0.732444444444444,4112
6,2013-10-07,0.465777777777778,4112
1,2012-06-25,0.8,4113
2,2012-08-23,0.579393939393939,4113
3,2012-11-03,0.601212121212121,4113
4,2013-06-11,0.773333333333333,4113
5,2013-08-13,0.589090909090909,4113
6,2013-10-02,0.712727272727273,4113
1,2012-06-24,0.64,4114
2,2012-08-21,0.571428571428572,4114
3,2012-11-08,0.754285714285714,4114
4,2013-06-13,0.685714285714286,4114
5,2013-08-12,0.8,4114
6,2013-10-01,0.32,4114
1,2012-06-23,0.694736842105263,4115
2,2012-08-22,0.673684210526316,4115
3,2012-11-10,0.694736842105263,4115
4,2013-08-14,0.8,4115
5,2013-10-01,0.231578947368421,4115
1,2012-06-21,0.8,4116
2,2012-08-19,0.6,4116
1,2013-10-03,0.8,4117
1,2012-07-01,0.8,4118
2,2013-10-03,0.533333333333333,4118
1,2012-06-28,0.265,4119
2,2012-08-27,0.39,4119
3,2012-11-09,0.4625,4119
4,2013-10-11,0.8,4119
1,2012-06-26,0.8,4120
1,2012-06-11,0.8,4121
2,2012-09-05,0.673684210526316,4121
3,2012-11-19,0.589473684210526,4121
4,2013-10-13,0.210526315789474,4121
1,2012-06-11,0.8,4122
2,2012-09-05,0.505263157894737,4122
3,2012-11-19,0.589473684210526,4122
4,2013-10-13,0.589473684210526,4122
1,2012-06-05,0.8,4123
2,2012-09-11,0.412903225806452,4123
3,2012-11-09,0.8,4123
4,2013-06-25,0.516129032258065,4123
5,2013-08-14,0.490322580645161,4123
6,2013-09-26,0.645161290322581,4123
1,2012-06-05,0.8,4124
2,2012-09-11,0.6,4124
3,2013-09-27,0.4,4124
1,2012-11-09,0.8,4125
1,2012-06-06,0.8,4126
2,2012-09-11,0.738461538461539,4126
3,2012-11-09,0.553846153846154,4126
4,2013-06-25,0.646153846153846,4126
5,2013-08-14,0.615384615384615,4126
6,2013-09-27,0.615384615384615,4126
1,2012-06-06,0.254545454545455,4127
2,2012-09-11,0.509090909090909,4127
3,2012-11-09,0.4,4127
4,2013-06-25,0.8,4127
5,2013-08-14,0.145454545454545,4127
6,2013-09-27,0.145454545454545,4127
1,2012-06-06,0.28,4128
2,2012-09-11,0.52,4128
3,2012-11-09,0.44,4128
4,2013-06-25,0.8,4128
5,2013-08-14,0.24,4128
6,2013-09-27,0.64,4128
1,2012-06-06,0.666666666666667,4129
2,2012-09-11,0.666666666666667,4129
3,2012-11-09,0.8,4129
4,2013-06-25,0.419047619047619,4129
5,2013-08-14,0.628571428571429,4129
6,2013-09-27,0.20952380952381,4129
1,2012-06-24,0.8,4148
2,2012-08-21,0.533333333333333,4148
3,2012-11-08,0.6,4148
4,2013-06-13,0.666666666666667,4148
5,2013-08-12,0.666666666666667,4148
1,2012-06-20,0.513432835820895,4149
2,2012-08-18,0.764179104477612,4149
3,2012-11-06,0.8,4149
4,2013-06-08,0.740298507462687,4149
5,2013-08-09,0.680597014925373,4149
6,2013-10-04,0.405970149253731,4149
1,2012-06-21,0.485844748858448,4150
2,2012-08-19,0.292237442922374,4150
3,2012-11-06,0.555251141552511,4150
4,2013-06-08,0.8,4150
5,2013-08-12,0.558904109589041,4150
6,2013-10-03,0.584474885844749,4150
1,2013-06-10,0.351648351648352,4151
2,2013-08-16,0.8,4151
3,2013-10-11,0.272527472527473,4151
1,2012-06-29,0.363636363636364,4152
2,2012-08-19,0.208484848484848,4152
3,2012-11-04,0.8,4152
4,2013-10-17,0.703030303030303,4152
1,2012-06-28,0.553846153846154,4153
2,2012-10-30,0.307692307692308,4153
3,2013-10-11,0.8,4153
1,2012-06-28,0.434782608695652,4154
2,2012-08-20,0.0695652173913043,4154
3,2012-10-30,0.8,4154
4,2013-10-14,0.791304347826087,4154
1,2012-06-11,0.708571428571429,4155
2,2012-09-05,0.525714285714286,4155
3,2012-11-19,0.16,4155
4,2013-10-13,0.8,4155
1,2012-11-19,0.8,4156
1,2012-06-05,0.533333333333333,4157
2,2012-09-11,0.4,4157
3,2012-11-10,0.533333333333333,4157
4,2013-06-25,0.666666666666667,4157
5,2013-08-14,0.8,4157
6,2013-09-28,0.733333333333333,4157
1,2012-06-05,0.408163265306122,4158
2,2012-09-11,0.375510204081633,4158
3,2012-11-09,0.620408163265306,4158
4,2013-06-25,0.8,4158
5,2013-09-26,0.293877551020408,4158
1,2012-06-05,0.619354838709677,4159
2,2012-09-11,0.8,4159
3,2012-11-10,0.516129032258065,4159
4,2013-06-25,0.387096774193548,4159
5,2013-08-14,0.361290322580645,4159
6,2013-09-26,0.387096774193548,4159
1,2012-06-06,0.8,4160
2,2013-06-25,0.8,4160
3,2013-08-14,0.8,4160
4,2013-09-27,0.8,4160
1,2013-06-25,0.65,4161
2,2013-08-14,0.8,4161
1,2012-06-13,0.427184466019418,4181
2,2012-08-22,0.466019417475728,4181
3,2012-10-30,0.629126213592233,4181
4,2013-06-06,0.629126213592233,4181
5,2013-08-08,0.784466019417476,4181
6,2013-10-03,0.8,4181
1,2012-06-29,0.766666666666667,4182
2,2012-09-07,0.776190476190476,4182
3,2012-11-17,0.619047619047619,4182
4,2013-06-21,0.59047619047619,4182
5,2013-08-14,0.733333333333333,4182
6,2013-10-07,0.8,4182
1,2012-06-06,0.648818897637795,4183
2,2012-08-24,0.510236220472441,4183
3,2012-11-01,0.503937007874016,4183
4,2013-05-28,0.497637795275591,4183
5,2013-07-31,0.592125984251968,4183
6,2013-09-25,0.8,4183
1,2012-06-24,0.650847457627119,4186
2,2012-08-23,0.623728813559322,4186
3,2012-11-05,0.772881355932203,4186
4,2013-06-11,0.705084745762712,4186
5,2013-08-13,0.393220338983051,4186
6,2013-10-02,0.8,4186
1,2012-06-20,0.526933333333333,4187
2,2012-08-18,0.8,4187
3,2012-11-07,0.685866666666667,4187
4,2013-06-07,0.583466666666667,4187
5,2013-08-09,0.5728,4187
6,2013-10-04,0.555733333333333,4187
1,2012-06-20,0.571428571428572,4188
2,2012-08-21,0.514285714285714,4188
3,2012-11-06,0.685714285714286,4188
4,2013-06-08,0.285714285714286,4188
5,2013-10-04,0.8,4188
1,2012-06-29,0.8,4190
2,2013-10-17,0.15,4190
1,2012-06-26,0.8,4191
2,2012-08-27,0.513207547169811,4191
3,2012-11-13,0.286792452830189,4191
4,2013-10-21,0.573584905660377,4191
1,2012-06-11,0.333333333333333,4192
2,2012-09-05,0.8,4192
3,2012-11-19,0.2,4192
4,2013-10-13,0.422222222222222,4192
1,2012-06-12,0.580392156862745,4193
2,2012-09-05,0.737254901960784,4193
3,2012-11-19,0.250980392156863,4193
4,2013-10-13,0.8,4193
1,2012-06-12,0.746666666666667,4194
2,2012-09-05,0.32,4194
3,2013-10-13,0.8,4194
1,2012-06-21,0.457142857142857,4195
2,2012-09-11,0.4,4195
3,2012-11-09,0.8,4195
4,2013-06-25,0.571428571428572,4195
5,2013-08-14,0.514285714285714,4195
6,2013-09-28,0.342857142857143,4195
1,2012-06-06,0.672727272727273,4196
2,2012-09-11,0.8,4196
3,2012-11-09,0.636363636363636,4196
4,2013-06-25,0.745454545454545,4196
5,2013-08-14,0.636363636363636,4196
6,2013-09-27,0.454545454545455,4196
1,2012-06-06,0.771428571428571,4197
2,2012-09-11,0.771428571428571,4197
3,2012-11-09,0.8,4197
4,2013-06-25,0.742857142857143,4197
5,2013-08-14,0.542857142857143,4197
6,2013-09-27,0.6,4197
1,2012-06-13,0.8,4217
2,2012-08-21,0.4,4217
3,2012-10-30,0.5,4217
4,2013-06-06,0.4,4217
5,2013-08-08,0.7,4217
6,2013-10-03,0.5,4217
1,2012-06-13,0.77037037037037,4218
2,2012-08-20,0.612345679012346,4218
3,2012-10-30,0.691358024691358,4218
4,2013-06-06,0.696296296296296,4218
5,2013-08-08,0.641975308641975,4218
6,2013-10-03,0.8,4218
1,2012-06-26,0.700787401574803,4219
2,2012-09-04,0.697637795275591,4219
3,2012-11-14,0.574803149606299,4219
4,2013-06-18,0.563779527559055,4219
5,2013-08-16,0.651968503937008,4219
6,2013-10-08,0.8,4219
1,2012-06-09,0.8,4220
2,2012-08-27,0.723509561304837,4220
3,2012-11-03,0.756805399325084,4220
4,2013-05-30,0.652418447694038,4220
5,2013-08-03,0.62992125984252,4220
6,2013-09-27,0.614623172103487,4220
1,2012-06-05,0.278260869565217,4221
2,2012-08-27,0.452173913043478,4221
3,2012-10-23,0.626086956521739,4221
4,2013-05-31,0.173913043478261,4221
5,2013-08-03,0.31304347826087,4221
6,2013-09-28,0.8,4221
1,2012-06-24,0.6,4224
2,2013-06-11,0.8,4224
1,2012-06-24,0.775879396984925,4225
2,2012-08-23,0.574874371859296,4225
3,2012-11-05,0.675376884422111,4225
4,2013-06-11,0.8,4225
5,2013-08-13,0.65929648241206,4225
6,2013-10-02,0.731658291457286,4225
1,2012-06-19,0.667403314917127,4226
2,2012-08-18,0.8,4226
3,2012-11-07,0.614364640883978,4226
4,2013-06-07,0.733701657458564,4226
5,2013-08-09,0.441988950276243,4226
6,2013-10-04,0.658563535911602,4226
1,2012-06-14,0.676923076923077,4227
2,2012-10-29,0.8,4227
1,2012-06-14,0.8,4228
2,2012-10-29,0.8,4228
1,2012-06-29,0.8,4229
2,2012-08-19,0.253658536585366,4229
3,2012-10-28,0.331707317073171,4229
4,2013-10-17,0.429268292682927,4229
1,2012-08-28,0.8,4231
1,2012-06-26,0.378947368421053,4232
2,2012-08-27,0.463157894736842,4232
3,2012-11-13,0.8,4232
4,2013-10-21,0.294736842105263,4232
1,2012-06-12,0.8,4233
2,2012-09-05,0.628571428571429,4233
3,2012-11-19,0.457142857142857,4233
4,2013-10-13,0.514285714285714,4233
1,2013-10-09,0.8,4235
1,2012-06-07,0.763636363636364,4236
2,2012-11-09,0.8,4236
3,2013-06-25,0.690909090909091,4236
4,2013-08-14,0.509090909090909,4236
5,2013-09-27,0.145454545454545,4236
1,2012-06-06,0.8,4237
2,2012-11-09,0.8,4237
3,2013-06-25,0.8,4237
4,2013-09-27,0.533333333333333,4237
1,2012-06-11,0.8,4251
2,2012-08-17,0.726315789473684,4251
